wall_iso,wall_s,step,action,t_raw,t_ema,dv_reg,v,u,food,tension_bucket,regulating,reif_count,lx,ly,rx,stick_intensity
2026-05-26T12:48:50.766,0.547,1,STOP,0.0,0.0,0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:50.905,0.686,2,STOP,0.0,0.0,0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.002,0.784,3,STOP,0.0,0.0,0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.086,0.867,4,STOP,0.0,0.0,0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.154,0.935,5,STOP,0.0,0.0,0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.198,0.979,6,STOP,0.003514,0.000703,-0.000703,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.241,1.022,7,STOP,0.008276,0.002217,-0.001515,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.280,1.061,8,STOP,0.0089,0.003554,-0.001337,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.314,1.095,9,STOP,0.007251,0.004293,-0.000739,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.385,1.166,10,STOP,0.006401,0.004715,-0.000421,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.432,1.213,11,STOP,0.00583,0.004938,-0.000223,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.477,1.258,12,STOP,0.005198,0.00499,-5.2e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.556,1.337,13,STOP,0.005972,0.005186,-0.000196,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.577,1.358,14,STOP,0.005973,0.005344,-0.000157,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.626,1.407,15,STOP,0.005,0.005275,6.9e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.693,1.474,16,STOP,0.005639,0.005348,-7.3e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.758,1.539,17,STOP,0.004857,0.00525,9.8e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.838,1.619,18,STOP,0.003699,0.00494,0.00031,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.881,1.662,19,STOP,0.003556,0.004663,0.000277,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.925,1.706,20,STOP,0.003227,0.004376,0.000287,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:51.964,1.745,21,STOP,0.001905,0.003882,0.000494,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:52.024,1.805,22,STOP,0.001697,0.003445,0.000437,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-05-26T12:48:52.038,1.819,23,STOP,0.001402,0.003036,0.000409,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
