wall_iso,wall_s,step,action,t_raw,t_ema,dv_reg,v,u,food,tension_bucket,regulating,reif_count,lx,ly,rx,stick_intensity
2026-06-10T23:55:21.367,0.54,1,STOP,0.0,0.0,0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.489,0.662,2,STOP,0.0,0.0,0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.527,0.7,3,STOP,0.0,0.0,0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.559,0.732,4,STOP,0.0,0.0,0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.579,0.752,5,STOP,0.0,0.0,0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.609,0.782,6,STOP,0.020037,0.004007,-0.004007,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.643,0.817,7,STOP,0.005997,0.004405,-0.000398,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.700,0.873,8,STOP,0.005318,0.004588,-0.000183,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.754,0.928,9,STOP,0.001062,0.003883,0.000705,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.775,0.948,10,STOP,0.001038,0.003314,0.000569,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.795,0.968,11,STOP,0.001015,0.002854,0.00046,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.832,1.005,12,STOP,0.003888,0.003061,-0.000207,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.880,1.053,13,STOP,0.003633,0.003175,-0.000114,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.933,1.107,14,STOP,0.002738,0.003088,8.7e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:21.957,1.131,15,STOP,0.00265,0.003,8.8e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.017,1.19,16,STOP,0.003091,0.003018,-1.8e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.063,1.236,17,STOP,0.002834,0.002981,3.7e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.091,1.264,18,STOP,0.002586,0.002902,7.9e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.132,1.305,19,STOP,0.002321,0.002786,0.000116,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.153,1.326,20,STOP,0.002027,0.002634,0.000152,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.191,1.365,21,STOP,0.001344,0.002376,0.000258,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.227,1.401,22,STOP,0.001367,0.002174,0.000202,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.250,1.423,23,STOP,0.001453,0.00203,0.000144,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.296,1.47,24,STOP,0.001231,0.00187,0.00016,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.330,1.504,25,STOP,0.001134,0.001723,0.000147,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.353,1.527,26,STOP,0.001052,0.001589,0.000134,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.393,1.566,27,STOP,0.000933,0.001458,0.000131,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.413,1.586,28,STOP,0.000855,0.001337,0.00012,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.447,1.62,29,STOP,0.00085,0.00124,9.7e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.479,1.653,30,STOP,0.000906,0.001173,6.7e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.529,1.703,31,STOP,0.00091,0.00112,5.3e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.579,1.753,32,STOP,0.000862,0.001069,5.2e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.627,1.8,33,STOP,0.000894,0.001034,3.5e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.664,1.837,34,STOP,0.000895,0.001006,2.8e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.693,1.866,35,STOP,0.000871,0.000979,2.7e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.731,1.904,36,STOP,0.000934,0.00097,9e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.770,1.943,37,STOP,0.000934,0.000963,7e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.811,1.984,38,STOP,0.000975,0.000965,-2e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.847,2.02,39,STOP,0.000897,0.000952,1.4e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.901,2.074,40,STOP,0.000922,0.000946,6e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.937,2.11,41,STOP,0.000928,0.000942,4e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.965,2.138,42,STOP,0.000908,0.000935,7e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:22.994,2.168,43,STOP,0.000947,0.000938,-2e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.040,2.213,44,STOP,0.001012,0.000953,-1.5e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.089,2.262,45,STOP,0.00103,0.000968,-1.6e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.110,2.284,46,STOP,0.000989,0.000972,-4e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.161,2.334,47,STOP,0.001035,0.000985,-1.3e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.198,2.372,48,STOP,0.001071,0.001002,-1.7e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.232,2.406,49,STOP,0.001085,0.001019,-1.7e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.270,2.444,50,STOP,0.000955,0.001006,1.3e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.303,2.476,51,STOP,0.001015,0.001008,-2e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.335,2.508,52,STOP,0.000979,0.001002,6e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.364,2.538,53,STOP,0.000983,0.000998,4e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.411,2.584,54,STOP,0.000911,0.000981,1.7e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.433,2.607,55,STOP,0.000896,0.000964,1.7e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.467,2.641,56,STOP,0.000845,0.00094,2.4e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.496,2.67,57,STOP,0.000895,0.000931,9e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.529,2.702,58,STOP,0.000841,0.000913,1.8e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.564,2.738,59,STOP,0.000798,0.00089,2.3e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.606,2.779,60,STOP,0.000877,0.000887,3e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.645,2.818,61,STOP,0.000757,0.000861,2.6e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.675,2.849,62,STOP,0.000733,0.000836,2.6e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.717,2.89,63,STOP,0.000777,0.000824,1.2e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.740,2.913,64,STOP,0.000791,0.000817,7e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.792,2.966,65,STOP,0.000825,0.000819,-1e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.811,2.985,66,STOP,0.000817,0.000819,0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.835,3.008,67,STOP,0.000834,0.000822,-3e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.876,3.05,68,STOP,0.000779,0.000813,9e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.898,3.072,69,STOP,0.000785,0.000807,6e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.944,3.118,70,STOP,0.000841,0.000814,-7e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:23.985,3.158,71,STOP,0.000816,0.000814,-0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:24.033,3.206,72,STOP,0.000743,0.0008,1.4e-05,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:24.073,3.246,73,STOP,0.000799,0.0008,0.0,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
2026-06-10T23:55:24.101,3.274,74,STOP,0.000776,0.000795,5e-06,0.8,0.0,0.0,L,0,0,-0.0,0.0,-0.0,0.0
